"District.Id","Block.Id","Year","SoilPh","ElectricalConductivity","OrganicCarbon","Phosphorous","Potassium","Sulphur","Zinc","Iron","Magnesium","month","meanTemp","meanDewPoint","meanStationPressure","meanVisibility","meanWindSpeed","meanPrecipitation","meanDepth","Yield"
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-0.50848701060924
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-1.33569632289205
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-0.0259482451109343
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-1.12326672058813
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-1.05011215555632
"D20","B98",2014,7.4876386913229,0.133004968181593,0.329181958683696,17.1456207150059,61.5905607193405,19.9201111756442,2.35391645972211,13.5233674904641,3.55455904268772,11,17.262962962963,52.0166666666667,936.65,2.14666666666667,0.9,0,8.795,-0.397348344503216
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.508642807044623
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.633693862298305
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,1.05308158910831
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.816580274877838
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.441115516246027
"D20","B98",2015,7.43281346165582,0.220351806591692,0.30619694108188,19.3996095702397,80.5459441395311,24.8491676823292,1.77994650842162,20.5752532169392,4.31127473314893,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.465031431737196
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.508642807044623
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.633693862298305
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,1.05308158910831
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.816580274877838
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.441115516246027
"D20","B101",2015,7.60515873015873,0.511865079365079,0.291170634920635,13.2635515873016,111.63253968254,26.7328373015873,3.89583333333333,20.0188492063492,26.2635205870559,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.465031431737196
"D20","B97",2015,7.70997017892644,0.429015904572565,0.291754390610972,17.0423359840954,174.516451292247,50.53784926383,2.82409867910999,32.2803479125249,8.82208717539989,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,0.508642807044623
"D20","B97",2015,7.70997017892644,0.429015904572565,0.291754390610972,17.0423359840954,174.516451292247,50.53784926383,2.82409867910999,32.2803479125249,8.82208717539989,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.633693862298305
"D20","B97",2015,7.70997017892644,0.429015904572565,0.291754390610972,17.0423359840954,174.516451292247,50.53784926383,2.82409867910999,32.2803479125249,8.82208717539989,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,1.05308158910831
"D20","B97",2015,7.70997017892644,0.429015904572565,0.291754390610972,17.0423359840954,174.516451292247,50.53784926383,2.82409867910999,32.2803479125249,8.82208717539989,11,18.2185185185185,54.1333333333333,937.603333333333,1.75,0.776666666666667,0.004,10.2923529411765,-0.816580274877838
